hashtag,created_at,text,source,geo,user_id,user_location,user_followers,user_friends,retweet
georgetown,2020-02-19 17:05:04,b'Watching all the Honda Civics run 90 in a 50 #georgetown https://t.co/48npu4XdPw',Twitter for iPhone,,260033499,,1959,793,0
georgetown,2020-02-19 17:04:57,"b'Nervous to apply for a job like ""Automotive Painter"" at ResourceMFG? Apply even if you\'re not a 100% match. You mig\xe2\x80\xa6 https://t.co/PGSU860qLB'",CareerArc 2.0,"{'type': 'Point', 'coordinates': [30.6332618, -97.6779842]}",21674487,"Austin, TX",203,157,0
georgetown,2020-02-19 16:57:22,b'I am looking for a buyer on 21114 Wilson Road #Georgetown #DE  #realestate https://t.co/zgNfbn3udE https://t.co/CBsOFDjQZN',CORE ListingMachine,,265590929,"Lewes, Delaware",251,206,0
georgetown,2020-02-19 16:52:10,b'Just a short walk from the District Offices #Georgetown location - the #GeorgetownWaterfront! Guaranteed to be beau\xe2\x80\xa6 https://t.co/JPZ1hpWVMG',Sprout Social,,2819767943,"Washington, DC",330,455,0
georgetown,2020-02-19 16:08:50,"b'See our latest #Georgetown, DE #BusinessMgmt job opportunity and click the link in our bio to apply: Food Safety Qu\xe2\x80\xa6 https://t.co/rhK8wzmaWt'",CareerArc 2.0,"{'type': 'Point', 'coordinates': [38.6901134, -75.3854728]}",22363847,Delaware,228,189,0
georgetown,2020-02-19 16:06:54,"b'Georgetown, Guyana. #beinspired #beinspiredbytaste #food #foodies #burito #pork #grill #pulledpork\xe2\x80\xa6 https://t.co/0gbVk18lnK'",Twitter Web App,,1119948821642010624,Cayman Islands,7,57,0
georgetown,2020-02-19 16:01:51,b'Touch is the most tender thing on earth #Georgetown Township  #streamate https://t.co/vbEs4PVVgX',Twitter Web Client,,1229764700260503552,"Брянск, Россия",3,25,1
georgetown,2020-02-19 15:45:13,b'Providence vs Georgetown NCAA Picks #NCAAPicks #NCAAPredictions #PCBB #Georgetown https://t.co/B6sdYMq9N7',Hootsuite Inc.,,34087359,Las Vegas,7342,123,0
georgetown,2020-02-19 15:40:29,b'RT @stevelproperty: This is the most important ability to your success in life.\n\n#malaysia #penang #georgetown #SteveLoo #ability #success\xe2\x80\xa6',Twitter for Android,,2843490434,"George Town, Pinang",97,37,2
georgetown,2020-02-19 15:03:54,"b'Dollar General Corporation is looking for teammates like you. See our latest #Retail job openings, including ""ASST\xe2\x80\xa6 https://t.co/QTKKufimIs'",CareerArc 2.0,"{'type': 'Point', 'coordinates': [35.2879054, -84.947084]}",127999744,"Chattanooga, TN",182,127,0
georgetown,2020-02-19 14:52:59,b'I had a haircut. And I liked it. \n\n#barbershop #haircut #sonanddadbarber #satisfiedcustomer #georgetown #penang\xe2\x80\xa6 https://t.co/wWUuTtmBSI',Instagram,,16881340,Singapore,104,69,0
georgetown,2020-02-19 14:30:28,"b'Regional Truck Drivers needed -Van Truck Loader-REQ-170284S - #Georgetown , KY (https://t.co/Q6eLFmclGR) Get Trucking Jobs'",GetAllJobs,,16989690,,1682,1069,0
georgetown,2020-02-19 14:24:41,b'We came by helicopter to the city of #Georgetown.\n\nThe dwellers were pleased.\n\nWe traded multiple \xf0\x9f\x8e\xba in exchange for numerous \xf0\x9f\x8e\xb1.',"Cheap Bots, Done Quick!",,972766815351959552,world,36,74,0
georgetown,2020-02-19 14:23:51,b'RT @NYPD63Pct: Happening tomorrow \n\n#MillIsland #BergenBeach #Georgetown #Brooklyn Neighborhood Coordination Officer Sector A @buildthebloc\xe2\x80\xa6',Twitter for Android,,1012475880248143873,"Brooklyn , NY",9521,9440,1
georgetown,2020-02-19 14:21:21,"b'RT @brababella: #Streetart by #SashaKorban @ #GeorgeTown, #Penang, Malaysia, for #PICAF 2019-2010 curated by #TanChorWhye https://t.co/NK3C\xe2\x80\xa6'",Twitter for iPhone,,352937036,Sassari,1202,281,1
georgetown,2020-02-19 14:16:56,b'Happening tomorrow \n\n#MillIsland #BergenBeach #Georgetown #Brooklyn Neighborhood Coordination Officer Sector A\xe2\x80\xa6 https://t.co/S7dUIX5nWl',Twitter for iPhone,,2372219922,"1844 Brooklyn Avenue, Brooklyn",8884,598,1
georgetown,2020-02-19 13:46:18,b'Do you really happy on what are you doing?\n#SteveLoo #happy #life #longterm #Working #daily #Onelife #love #passion #penang #georgetown',Twitter for Android,,2843490434,"George Town, Pinang",97,37,0
georgetown,2020-02-19 13:20:02,"b'Want to work in #Georgetown, SC? View our latest opening: https://t.co/7sY71Ziczp'",CareerArc 2.0,"{'type': 'Point', 'coordinates': [33.3778654, -79.2976433]}",151160590,"Myrtle Beach, SC",284,252,0
georgetown,2020-02-19 12:49:40,"b'You are my angel and you are my demon. After love, I fly to heaven with you! #Georgetown Township  #tinytits https://t.co/wx7wbAAdhi'",Twitter Web Client,,1229731274463629315,"Волгоград, Россия",5,11,0
georgetown,2020-02-19 12:35:52,"b""Want to work at CVS Health? We're hiring in #Georgetown, TX! Click for details: https://t.co/R0MXORirPH #Pharmacist""",CareerArc 2.0,"{'type': 'Point', 'coordinates': [30.6818907, -97.7173151]}",563319506,United States,4721,4,0
georgetown,2020-02-19 12:13:00,b'RT @Chopper4Brad: #HERNDON Crash CLOSES Westbound Rt. 7 #Leesburg Pike at 193 #Georgetown Pike #vatraffic follow police direction @First4Tr\xe2\x80\xa6',Twitter for Android,,109871065,"Washington, DC",31516,701,3
georgetown,2020-02-19 11:41:42,b'A woman is a flower that blossoms in all its glory only in the hands of a caring and attentive man \xf0\x9f\x92\x91 \xf0\x9f\x92\x95 #AdultWork\n*\xe2\x80\xa6 https://t.co/41MV2MYbRO',Twitter Web Client,,1230051154433892354,"Fargo, USA",4,19,0
georgetown,2020-02-19 11:23:34,b'We arrived in the city of #Georgetown.\n\nThe people were lustful and enthralled.\n\nWe traded one \xf0\x9f\x91\x9b in exchange for multiple \xf0\x9f\x8d\x94.',"Cheap Bots, Done Quick!",,972766815351959552,world,36,74,0
georgetown,2020-02-19 11:14:24,"b'35 years ago (2/19/85): #Georgetown beats #Pitt, 70-46. #H2P https://t.co/tuJoU9ZgP2'",Twitter Web App,,782282613138427904,"Pittsburgh, PA",5880,490,0
georgetown,2020-02-19 11:04:49,b'RT @Chopper4Brad: #HERNDON Crash CLOSES Westbound Rt. 7 #Leesburg Pike at 193 #Georgetown Pike #vatraffic follow police direction @First4Tr\xe2\x80\xa6',Twitter for iPhone,,593342422,"Washington, DC",2828,311,3
georgetown,2020-02-19 11:00:25,b'RT @Chopper4Brad: #HERNDON Crash CLOSES Westbound Rt. 7 #Leesburg Pike at 193 #Georgetown Pike #vatraffic follow police direction @First4Tr\xe2\x80\xa6',Twitter Web App,,587563997,,11947,2384,3
georgetown,2020-02-19 10:59:25,b'#HERNDON Crash CLOSES Westbound Rt. 7 #Leesburg Pike at 193 #Georgetown Pike #vatraffic follow police direction\xe2\x80\xa6 https://t.co/HpRspVdk3Q',Twitter for iPhone,,246571873,"Washington, D.C.",5331,525,3
georgetown,2020-02-19 09:04:11,b'Untitled\n#photographs #outdoorphotography #ilovephotography #photographie #photographers #topliketags\xe2\x80\xa6 https://t.co/lmcZHDztSj',IFTTT,,33457666,"Penang, Malaysia",209,977,0
georgetown,2020-02-19 09:04:09,b'Untitled\n#photographs #outdoorphotography #ilovephotography #photographie #photographers #topliketags\xe2\x80\xa6 https://t.co/tzKSwEypbm',IFTTT,,33457666,"Penang, Malaysia",209,977,0
georgetown,2020-02-19 09:04:08,b'Untitled\n#photographs #outdoorphotography #ilovephotography #photographie #photographers #topliketags\xe2\x80\xa6 https://t.co/Ke5LFOlK5I',IFTTT,,33457666,"Penang, Malaysia",209,977,0
georgetown,2020-02-19 08:55:13,"b'I am 99 percent angel, but oh that 1 percent #letsjav\nhttps://t.co/lE3Y3pnT4v\nhttps://t.co/lE3Y3pnT4v #Georgetown T\xe2\x80\xa6 https://t.co/6Edu7Im8KW'",Twitter Web Client,,1230016360186548225,"Ульяновск, Россия",5,19,0
georgetown,2020-02-19 08:53:12,b'Top Ten Regulatory Issues impacting businesses for 2020. \n\nhttps://t.co/XNGrSZHQvB\nhttps://t.co/Ijbf0ob6xa\xe2\x80\xa6 https://t.co/fdMRQKr7Ox',Twitter Web App,,978074359683338240,"Austin, TX",87,531,0
georgetown,2020-02-19 08:42:02,b'Let us do the projects for you! We specialize in small businesses. Contact Us today for a free consultation.\xe2\x80\xa6 https://t.co/N0UeakN9yc',Twitter Web App,,978074359683338240,"Austin, TX",87,531,0
georgetown,2020-02-19 08:33:47,"b'#Streetart by #SashaKorban @ #GeorgeTown, #Penang, Malaysia, for #PICAF 2019-2010 curated by #TanChorWhye\xe2\x80\xa6 https://t.co/9PXmIdf7NM'",Twitter Web App,,188664853,Chiasteddu,2619,1562,1
georgetown,2020-02-19 06:00:36,b'RT @MarPagesTWL: It is so fascinating to watch the skilled cooks at work! #Penang #Malaysia #streetart #GeorgeTown https://t.co/nMVbsHxuHb',SmarterQueue,,2410821240,Singapore,77857,84147,6
georgetown,2020-02-19 05:00:43,"b'Steward - Sheraton Georgetown Texas Hotel And Conference Center -... - #Georgetown , TX (https://t.co/cbFz6pPxtw) Get Dishwashing Jobs'",GetAllJobs,,16873329,,104,85,0
georgetown,2020-02-19 04:26:09,b'Just saw a couple in #Georgetown holding hands walking to parked SUV. Woman gets in the driver side and the man wai\xe2\x80\xa6 https://t.co/9NuBe3OGEW',TweetDeck,,14416241,+1 202,413,35,0
georgetown,2020-02-19 04:24:21,b'Please RSVP here (GUID needed for entry): https://t.co/KWYN0j0SKz\n\n#EricTrump #Trump #Georgetown #MSB #GUReview #GUCR #TPUSA',Twitter Web App,,786076967745511428,"Washington, DC",220,380,0
georgetown,2020-02-19 02:47:56,b'Calm before storm #stormy #stormyweather  #beach #sunset  #pawleys #lowcountry #coastalliving #georgetown #travel\xe2\x80\xa6 https://t.co/Cq58zUla6z',Instagram,"{'type': 'Point', 'coordinates': [33.42583333, -79.125]}",836568620,"Pawleys Island, SC",29,96,0
georgetown,2020-02-19 01:36:18,"b""I'm bored. And you? I want to caress something solid #Georgetown Township  #freewebcams https://t.co/WhaUWtRVsu""",Twitter Web Client,,1229816430461366275,"Тверь, Россия",3,5,0
georgetown,2020-02-19 01:05:54,b'Today is a porn stream with my new sex toy \xf0\x9f\x8d\x91 Link in the first post #Georgetown Township  #dmme https://t.co/ftowuGv3fp',Twitter Web Client,,1229691930008866816,"Ижевск, Россия",1,0,0
georgetown,2020-02-19 00:38:50,"b'RT @BACLAWEC: BACLAW at the Achmea\xe2\x80\x99s Aftermath panel at Sidney Austin LLP,  Washington D.C. #arbitration #internationalarbitration #Washing\xe2\x80\xa6'",Twitter for iPhone,,253067560,,139,313,3
georgetown,2020-02-19 00:38:18,"b'BACLAW at the Achmea\xe2\x80\x99s Aftermath panel at Sidney Austin LLP,  Washington D.C. #arbitration\xe2\x80\xa6 https://t.co/6ZxjV4fxC8'",Twitter for iPhone,,70485131,"Quito, Ecuador",267,1106,3
georgetown,2020-02-19 00:35:07,"b""sexy nudes giveaway guys? \xf0\x9f\x8e\x81 Like I'll contact 5 of you in DMs with some #Georgetown Township  #hotgirl https://t.co/9w554RGMAf""",Twitter Web Client,,1229709563718447104,"Кемерово, Россия",5,0,1
georgetown,2020-02-19 00:26:28,b'I don\xe2\x80\x99t think I can ever get tired of having sex with you. #Georgetown  #spank https://t.co/VFGng4e37h',Twitter Web Client,,1229734927882690561,"Липецк, Россия",0,13,0
georgetown,2020-02-18 23:33:35,"b'#comingsoon #georgetown #haltonhills #oakville #realestate #silsellsteam @ Georgetown, Ontario https://t.co/7mWt6zCYlG'",Instagram,"{'type': 'Point', 'coordinates': [43.6494, -79.901]}",260468556,"Georgetown, Ontario",145,62,0
georgetown,2020-02-18 23:18:00,b'You need to live in high! And let the whole world wait #Georgetown Township  #worship https://t.co/DjEgZDDQDi',Twitter Web Client,,1229718287463960578,"Кемерово, Россия",2,1,0
georgetown,2020-02-18 22:28:00,"b'Stop staring at the clock every day. It\'s time for a new career. Follow us to view jobs with titles like ""Patient A\xe2\x80\xa6 https://t.co/J9JZ5Bu40v'",CareerArc 2.0,"{'type': 'Point', 'coordinates': [30.6332618, -97.6779842]}",23255293,"Austin, TX",273,237,0
georgetown,2020-02-18 22:24:49,"b'This job might be a great fit for you: Inside Sales - https://t.co/m7IgpQZG4U #Georgetown, TX #CustomerService'",CareerArc 2.0,"{'type': 'Point', 'coordinates': [30.6332618, -97.6779842]}",1103435257926184960,United States,960,0,0
georgetown,2020-02-18 22:19:23,b'We outchea... #wearethewave #comedy #texas #patno #connorkingII #standup #sitdown #pourup #drank #killeen #austin\xe2\x80\xa6 https://t.co/ns1ZgsRTcj',Instagram,"{'type': 'Point', 'coordinates': [31.1056, -97.7266]}",96687730,TEXAS,495,591,0
georgetown,2020-02-18 22:02:32,b'Gets darn windy around here sometimes.  #ruffledbird #Georgetown https://t.co/6KFv1Ja9MY',Twitter for iPhone,,476918244,Washington DC,212,338,0
georgetown,2020-02-18 21:35:12,"b'RT @choosedelaware: Bruce A. Henry #Solar Farm of @DEElectricCoop is expanding with a 17-acre, 4.2 MW (D.C.) addition by @ConstellationEG,\xe2\x80\xa6'",Twitter for iPhone,,320987476,"Wilmington, DE",345,119,2
georgetown,2020-02-18 20:59:00,"b""Want to work at Clayton Homes? We're hiring in #Georgetown, KY! Click for details: https://t.co/nwTvjUHDty #Sales""",CareerArc 2.0,"{'type': 'Point', 'coordinates': [38.2097967, -84.5588311]}",1900779708,"Maryville, Tennessee",744,551,0
georgetown,2020-02-18 20:22:17,"b'Want to land a job like ""Accounts Payable Clerk"" at Accountemps? Applicant tracking systems look for specific keywo\xe2\x80\xa6 https://t.co/gsEfdBSFbq'",CareerArc 2.0,"{'type': 'Point', 'coordinates': [38.2097967, -84.5588311]}",263528697,"Lexington, KY",87,230,0
georgetown,2020-02-18 18:41:36,"b""'We're excited about this opportunity': #Georgetown and #Acton residents have the unique opportunity to explore the\xe2\x80\xa6 https://t.co/x8fkiGI6go""",Hootsuite Inc.,,289741412,"Halton Hills, Ontario CANADA",2165,171,1
georgetown,2020-02-18 18:40:14,"b'\xf0\x9f\x8e\x88The wait is over, be the first to get your 2021 Escalade \xf0\x9f\x8e\x88\n\nCall us to secure yours today (512) 583-3000\xe2\x80\xa6 https://t.co/yUp84iubPp'",SOCi - Simplifying Social Media,,107278938,11750 Research Blvd(183&Duval),604,2634,0
georgetown,2020-02-18 17:55:08,"b'This beautiful #solar panel installation in #GeorgetownTX will deliver over $31,213 dollars worth of financial savi\xe2\x80\xa6 https://t.co/fn55XT0hY1'",Hootsuite Inc.,,988804116351680512,"Austin, TX",90,192,0
georgetown,2020-02-18 17:39:02,"b'Without you, the bed is completely cold... #Georgetown Township  #sexyassbitch https://t.co/PKQwu9YQj3'",Twitter Web Client,,1229734927882690561,"Липецк, Россия",0,13,0
georgetown,2020-02-18 17:15:40,"b'Don\'t be shy. Score a job like ""Team Member (Part Time &amp; Full Time)"" at Follett Corporation by asking for referrals\xe2\x80\xa6 https://t.co/Lu9bXWrT9C'",CareerArc 2.0,"{'type': 'Point', 'coordinates': [38.2097967, -84.5588311]}",72076297,"Lexington, KY",196,172,0
georgetown,2020-02-18 17:12:43,b'RT @AlexisLive5: Back on Crow Hill Road today in #Georgetown County. \n\nFirst picture is now &amp; second picture is from yesterday. \n\nWater has\xe2\x80\xa6',Twitter for iPhone,,18038429,"Charleston, SC",4256,4999,1
georgetown,2020-02-18 17:06:46,b'Back on Crow Hill Road today in #Georgetown County. \n\nFirst picture is now &amp; second picture is from yesterday. \n\nWa\xe2\x80\xa6 https://t.co/2of5N5jsMa',Twitter for iPhone,,3317718473,"Charleston, SC",1871,1563,1
georgetown,2020-02-18 16:53:55,"b""Progress pictures and the finished project of the retaining wall we built for Georgetown Drip N' Rip Vapes!\xe2\x80\xa6 https://t.co/UwOw7rqNp1""",Twitter Web App,,1146502590374522880,"Georgetown, TX",14,427,0
georgetown,2020-02-18 16:52:42,"b""Listen up ya'll! Unit 3 Deep comin' atcha live at Blues Alley in Georgetown on April 1st!! 2 shows 8pm &amp; 10pm! Get\xe2\x80\xa6 https://t.co/ACUPA8HOUC""",Instagram,,24651596,Washington Metropolitan Area,524,83,0
georgetown,2020-02-18 16:48:21,"b""Listen up ya'll! Unit 3 Deep comin' atcha live at Blues Alley in Georgetown on April 1st!! 2 shows 8pm &amp; 10pm! Get\xe2\x80\xa6 https://t.co/HhvEUGmVla""",Instagram,,24651596,Washington Metropolitan Area,524,83,0
georgetown,2020-02-18 16:44:22,"b""If you're happy and you know it, head to Dos Salsas \xf0\x9f\x98\x89\xf0\x9f\x98\x80\nIt's Happy Hour ALL DAY long!\n.\n. \n#happyhour #Georgetown\xe2\x80\xa6 https://t.co/UXilqzAeiv""",Social Reputation,,836391900055752704,"Georgetown, TX",38,21,0
georgetown,2020-02-18 16:03:57,"b'Bruce A. Henry #Solar Farm of @DEElectricCoop is expanding with a 17-acre, 4.2 MW (D.C.) addition by\xe2\x80\xa6 https://t.co/pznbIaQrKH'",HubSpot,,1004375641171603458,,1287,836,2
georgetown,2020-02-18 16:01:03,"b'We have new greeting cards for that special someone! They are all made especially from Georgetown! The ""miss you"" f\xe2\x80\xa6 https://t.co/WfQMsCyyQC'",Hootsuite Inc.,,1241793590,"Georgetown, Onatio",415,2474,0
georgetown,2020-02-18 15:37:57,"b""Want to work at Ryder? We're hiring in #Georgetown, KY! Click for details: https://t.co/T5EEeeG1yD #SupplyChain""",CareerArc 2.0,"{'type': 'Point', 'coordinates': [38.2097967, -84.5588311]}",197954503,"Lexington, KY",259,217,0
georgetown,2020-02-18 15:34:48,b'Check out our new listing at https://t.co/urkRHj52mb #RealEstate #Georgetown https://t.co/SIxcqzZ2dG',EMP Listing Tweeting App,,3178428576,,467,59,0
georgetown,2020-02-18 15:32:19,b'Georgetown Bypass Development Land  #Georgetown #Kentucky #CRE @svnlexington #Land #OtherLand\xe2\x80\xa6 https://t.co/0wq9yFmSTa',theBrokerList.com Site,,122803897,"Chicago, Illinois",22621,21310,0
georgetown,2020-02-18 15:00:18,"b'US$39,950,000 / 8br - 48,000sq.ft - Castillo Caribe #GeorgeTown #CaymanIslands #Caribbean\nRepresented by\xe2\x80\xa6 https://t.co/ZXHozeIDB1'",Buffer,,1160766857994878976,International,148,162,0
georgetown,2020-02-18 14:28:09,"b'Georgetown, Guyana. #beinspired #beinspiredbytaste #food #foodies #eggs #breakfast #socascotchbonnet #hotsauce\xe2\x80\xa6 https://t.co/WY35HJRlSL'",Twitter Web App,,1119948821642010624,Cayman Islands,7,57,0
georgetown,2020-02-18 14:28:00,b'RT @AlexisLive5: Major flooding is on Crow Hill Road in #Georgetown County. \n\nResidents say it extends about a half mile. Some homes have w\xe2\x80\xa6',Twitter for iPhone,,333774477,"Charleston, SC",931,661,17
georgetown,2020-02-18 14:21:08,b'RT @IFP_11: COMMUTER AND SCHOOL ALERT: Halton Student Transportation Services says to expect major delays with the #school buses in #George\xe2\x80\xa6',Twitter for Android,,19308612,"Halton Hills, Ontario",1398,1012,1
georgetown,2020-02-18 14:00:50,"b""Don't forget: there's still time to book an appointment for our Medical Cannabis Evaluation Pop-Up tomorrow in\xe2\x80\xa6 https://t.co/w9Q3Jfh626""",AgoraPulse Manager,,705115689204457472,"Massachusetts, USA",1153,844,0
georgetown,2020-02-18 11:51:49,b'COMMUTER AND SCHOOL ALERT: Halton Student Transportation Services says to expect major delays with the #school buse\xe2\x80\xa6 https://t.co/Geuue4Snay',Hootsuite Inc.,,289741412,"Halton Hills, Ontario CANADA",2165,171,1
georgetown,2020-02-18 10:23:51,b'We came by bus to the city of #Georgetown.\n\nThe habitants were proud.\n\nWe traded some \xf0\x9f\x90\x8a in exchange for a few \xf0\x9f\x8c\xba.',"Cheap Bots, Done Quick!",,972766815351959552,world,36,74,0
georgetown,2020-02-18 09:04:23,b'Untitled\n#photographs #outdoorphotography #ilovephotography #photographie #photographers #topliketags\xe2\x80\xa6 https://t.co/vhMO9zcRfw',IFTTT,,33457666,"Penang, Malaysia",209,977,0
georgetown,2020-02-18 09:04:21,b'Untitled\n#photographs #outdoorphotography #ilovephotography #photographie #photographers #topliketags\xe2\x80\xa6 https://t.co/QmRBPasTOs',IFTTT,,33457666,"Penang, Malaysia",209,977,0
georgetown,2020-02-18 09:04:20,b'Mad Max\n#photographs #outdoorphotography #ilovephotography #photographie #photographers #topliketags\xe2\x80\xa6 https://t.co/UNGtPSfgXW',IFTTT,,33457666,"Penang, Malaysia",209,977,0
georgetown,2020-02-18 07:11:08,b'RT @JimericanTweets: Strange how my #Georgetown / #Qatar tweets stopped getting any activity.\n\nAnd just like that.... the shadow banning ki\xe2\x80\xa6',Twitter Web App,,915765380861239297,,7112,7793,3
georgetown,2020-02-18 06:07:12,b'RT @JimericanTweets: Strange how my #Georgetown / #Qatar tweets stopped getting any activity.\n\nAnd just like that.... the shadow banning ki\xe2\x80\xa6',Twitter for iPhone,,1213802356963303425,The Light. 🇺🇸😇,1044,1800,3
georgetown,2020-02-18 05:55:33,b'Strange how my #Georgetown / #Qatar tweets stopped getting any activity.\n\nAnd just like that.... the shadow banning\xe2\x80\xa6 https://t.co/1sZ7M2raFi',Twitter Web App,,986802868014534657,cape of cod,11538,12145,3
georgetown,2020-02-18 04:04:23,"b'Why cheat &amp; pay a middle man? Do it legally, donate. TLDN | https://t.co/iiomuAybYk for sale now, Afternic.\xe2\x80\xa6 https://t.co/vKP6Q1kqDg'",Twitter Web App,,847258446483214337,,64,27,0
georgetown,2020-02-18 03:51:24,b'Enjoy our popular \xf0\x9f\x8c\xb9 Rose Latte till end of February \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x8b @RoanMclean  #WashingtonDC #dc #georgetown #roselatte #vday\xe2\x80\xa6 https://t.co/Z9FCC1daJU',Twitter for iPhone,,863792047484002305,Cafe Georgetown ,53,75,1
georgetown,2020-02-18 03:38:41,b'RT @AlexisLive5: Major flooding is on Crow Hill Road in #Georgetown County. \n\nResidents say it extends about a half mile. Some homes have w\xe2\x80\xa6',Twitter for Android,,112726493,SC,112,277,17
georgetown,2020-02-18 03:23:01,b'Do you know of any amazing talent that wants to jump start their career? We are currently looking for our next Hair\xe2\x80\xa6 https://t.co/77JsXof4dA',CareerArc 2.0,"{'type': 'Point', 'coordinates': [30.628709, -97.6950953]}",732227909243535360,,1149,104,0
georgetown,2020-02-18 02:50:54,"b'Stop staring at the clock every day. It\'s time for a new career. Follow us to view jobs with titles like ""Sr. Compe\xe2\x80\xa6 https://t.co/xCSOr2Iyf9'",CareerArc 2.0,"{'type': 'Point', 'coordinates': [5.4356367, 100.3091]}",42157628,Malaysia,795,303,0
georgetown,2020-02-18 02:42:59,"b""RT @IFP_11: 'Very hard to read': Have you seen Ontario's new licence plates on #Georgetown and Acton streets? A lot of people, including co\xe2\x80\xa6""",Twitter for iPhone,,148317989,"Georgetown, Ontario",43,166,2
georgetown,2020-02-18 01:21:12,"b'Oil train 6262 still idling at north Boeing Field by #Georgetown, 5:20pm. #WAoiltrainwatch #oiltrains #StopOilTrains'",Twitter for Android,,3061606452,,128,68,0
georgetown,2020-02-18 01:11:41,"b""'Very hard to read': Have you seen Ontario's new licence plates on #Georgetown and Acton streets? A lot of people,\xe2\x80\xa6 https://t.co/4VBlKrJx1m""",Hootsuite Inc.,,289741412,"Halton Hills, Ontario CANADA",2165,171,2
georgetown,2020-02-18 00:41:17,b'RT @AlexisLive5: Major flooding is on Crow Hill Road in #Georgetown County. \n\nResidents say it extends about a half mile. Some homes have w\xe2\x80\xa6',Twitter for iPhone,,748825066926854144,"Charleston, SC",279,275,17
georgetown,2020-02-18 00:08:22,b'Just listed by BETH Marotte in #Georgetown #FL. 0 paradise Boulevard! Please retweet!  https://t.co/6n04FnCa73 https://t.co/OI4Gbd26eo',CORE ListingMachine,,106621662,"Daytona Beach, FL",719,156,0
georgetown,2020-02-17 23:53:19,b'#MembershipMonday is here on this President\xe2\x80\x99s Day!! Welcome our newest warrior representing #Georgetown!\xe2\x80\xa6 https://t.co/Voo5qLzXPV',Twitter for iPhone,,55612170,"Austin, Texas",2402,839,0
georgetown,2020-02-17 23:45:54,b'RT @AlexisLive5: Major flooding is on Crow Hill Road in #Georgetown County. \n\nResidents say it extends about a half mile. Some homes have w\xe2\x80\xa6',Twitter for Android,,26422223,"Greenwood, SC",2475,5002,17
georgetown,2020-02-17 23:19:26,b'Guys!! Check this out!! Such a cool feature for this home up in Georgetown. Wow!!! \xf0\x9f\x98\x8e\n\nChris Tucker\n859.396.3978\nBig\xe2\x80\xa6 https://t.co/Hfb151MyGx',Instagram,"{'type': 'Point', 'coordinates': [38.2098, -84.5587]}",961250593,"Kentucky, USA",340,520,0
georgetown,2020-02-17 22:54:20,b'I am looking for a buyer on Brandon Way #Georgetown #SC  #realestate https://t.co/5eAZqPXD9C https://t.co/0fgasdp1qg',CORE ListingMachine,,823853516,"Surfside Beach, SC",12,84,0
georgetown,2020-02-17 22:31:20,"b'#Georgetown University Executes Massive Purge Of \xe2\x80\x9cOffensive\xe2\x80\x9d Books On Account Of Student\xe2\x80\x99s Feelings. Yes, Really.\xe2\x80\xa6 https://t.co/vxvAlVe3Mw'",Twitter Web App,,74082296,"Phoenix, AZ ♥",5300,5593,0
georgetown,2020-02-17 22:22:38,b'Fashionable Footwear At Hagyard Vet Clinic.\n\xf0\x9f\x98\xb7Sick Baby\xf0\x9f\xa5\xbc\xf0\x9f\x90\xb4\n#sickbaby #vetclinic #iv #georgetown #booties #footwear\xe2\x80\xa6 https://t.co/vsLdeV2pZ0',Instagram,,937815779701075970,"Lexington,Kentucky",26,46,0
georgetown,2020-02-17 21:59:33,b'RT @AlexisLive5: Major flooding is on Crow Hill Road in #Georgetown County. \n\nResidents say it extends about a half mile. Some homes have w\xe2\x80\xa6',Twitter for Android,,912010074385723392,i travel,6869,7479,17
georgetown,2020-02-17 21:51:43,b'RT @AlexisLive5: Major flooding is on Crow Hill Road in #Georgetown County. \n\nResidents say it extends about a half mile. Some homes have w\xe2\x80\xa6',Twitter for iPhone,,93988478,"Charleston, SC",2023,1088,17
georgetown,2020-02-17 21:42:22,"b'We seek to raise the bar higher, not only for ourselves, but for healthcare everywhere. Being bigger isn\xe2\x80\x99t our goal\xe2\x80\xa6 https://t.co/omWv1GL2yY'",CareerArc 2.0,"{'type': 'Point', 'coordinates': [30.6332618, -97.6779842]}",23013940,"Austin, TX",230,170,0
georgetown,2020-02-17 21:31:00,b'RT @AlexisLive5: Major flooding is on Crow Hill Road in #Georgetown County. \n\nResidents say it extends about a half mile. Some homes have w\xe2\x80\xa6',Twitter Web App,,632842882,"Charleston, SC",516,418,17
georgetown,2020-02-17 21:18:46,b'This #CustomerService job might be a great fit for you. Click the link in our bio to see it and more. Seasonal Reta\xe2\x80\xa6 https://t.co/KRowhrTyDy',CareerArc 2.0,"{'type': 'Point', 'coordinates': [38.2097967, -84.5588311]}",72076297,"Lexington, KY",196,172,0
georgetown,2020-02-17 20:30:52,b'RT @AlexisLive5: Major flooding is on Crow Hill Road in #Georgetown County. \n\nResidents say it extends about a half mile. Some homes have w\xe2\x80\xa6',Twitter for Android,,378405677,South Carolina,905,948,17
georgetown,2020-02-17 20:30:09,"b""Don't forget: there's still time to book an appointment for our Medical Cannabis Evaluation Pop-Up tomorrow in\xe2\x80\xa6 https://t.co/D7N4Rd38RK""",AgoraPulse Manager,,705115689204457472,"Massachusetts, USA",1153,844,0
georgetown,2020-02-17 20:28:01,b'RT @AlexisLive5: Major flooding is on Crow Hill Road in #Georgetown County. \n\nResidents say it extends about a half mile. Some homes have w\xe2\x80\xa6',Twitter for iPhone,,958535964,786 - 757 - 843 - 704,3416,456,17
